region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION X,MISAMIS ORIENTAL,ALUBIJID,LONE,COUNCILOR,"VACALARES, JUNIE",VACALARES,JUNIE,,,PADAYON PILIPINO,5790
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"ROMUALDO, JOHN",ROMUALDO,JOHN,,,LP,16410
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"BANAAG, JAKE",BANAAG,JAKE,,,PADAYON PILIPINO,16209
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"SUAZO, ALVIN",SUAZO,ALVIN,,,PADAYON PILIPINO,15773
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"RIO, DANTE",RIO,DANTE,,,LP,14208
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"GAYRAMON, ONTOD",GAYRAMON,ONTOD,,,LP,14176
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"BARSABAL, MIRIAM",BARSABAL,MIRIAM,,,LP,13984
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"EDADES, ALVIN",EDADES,ALVIN,,,LP,13682
REGION X,MISAMIS ORIENTAL,BALINGASAG,LONE,COUNCILOR,"DAGBAY, ONYOT",DAGBAY,ONYOT,,,IND,13198
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"TORREMORO, WOWIE",TORREMORO,WOWIE,,,PADAYON PILIPINO,3844
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"CORRALES, JR.",CORRALES,JR.,,,PADAYON PILIPINO,3797
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"PADILLO, ROEL",PADILLO,ROEL,,,LP,3778
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"BUDLAO, TATA",BUDLAO,TATA,,,PADAYON PILIPINO,3360
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"BRANZUELA, RICO",BRANZUELA,RICO,,,LP,3192
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"PANULAYA, DODONG",PANULAYA,DODONG,,,PADAYON PILIPINO,3100
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"CABRESOS, WILFREDO",CABRESOS,WILFREDO,,,LP,2865
REGION X,MISAMIS ORIENTAL,BALINGOAN,LONE,COUNCILOR,"SANTOS, BONG",SANTOS,BONG,,,PADAYON PILIPINO,2863
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"ABAO, MICHELLE",ABAO,MICHELLE,,,LP,3748
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"NAHIAL, RENE",NAHIAL,RENE,,,LP,3108
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"GUMAHIN, TIRSO",GUMAHIN,TIRSO,,,LP,2966
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"VIRTUDAZO, GEORGE",VIRTUDAZO,GEORGE,,,LP,2891
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"BODIONGAN, RICO",BODIONGAN,RICO,,,LP,2678
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"HEBIA, IRENE",HEBIA,IRENE,,,PADAYON PILIPINO,2657
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"KHO, DELAILA",KHO,DELAILA,,,PADAYON PILIPINO,2653
REGION X,MISAMIS ORIENTAL,BINUANGAN,LONE,COUNCILOR,"DAGCUTA, NELSIE",DAGCUTA,NELSIE,,,LP,2542
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"OCON, ZALDY",OCON,ZALDY,,,LP,51892
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"SUAN, LORDAN",SUAN,LORDAN,,,UNA,49430
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"DAHINO, INDAY",DAHINO,INDAY,,,UNA,45938
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"PASCUAL, JAY",PASCUAL,JAY,,,LP,45158
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,CALIZO,CALIZO,,,GEN,LP,39175
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"GOKING, GEORGE",GOKING,GEORGE,,,LP,37311
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"DABA, ANNIE",DABA,ANNIE,,,UNA,34797
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,FIRST,COUNCILOR,"DABA, REUBEN",DABA,REUBEN,,,LP,32836
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"EMANO, NADYA",EMANO,NADYA,,,PADAYON PILIPINO,53721
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"GAANE, MARIA LOURDES",GAANE,MARIA,LOURDES,,LP,45953
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"ACENAS, JUN",ACENAS,JUN,,,PADAYON PILIPINO,45433
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"NACAYA, IAN",NACAYA,IAN,,,PADAYON PILIPINO,44700
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"GAN, LEON JR.",GAN,LEON,JR.,,PADAYON PILIPINO,43244
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"LAO, BONG",LAO,BONG,,,CDPP,42266
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"MAGTAJAS-DABA, SUZETTE",MAGTAJAS-DABA,SUZETTE,,,PADAYON PILIPINO,41096
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,SECOND,COUNCILOR,"SALCEDO, ERIC",SALCEDO,ERIC,,,CDPP,38523
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"DELACRUZ, RICHIE",DELACRUZ,RICHIE,,,LP,11951
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"AZCUNA, ALFRED",AZCUNA,ALFRED,,,PADAYON PILIPINO,11813
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"DUMALUAN, RODRIGO",DUMALUAN,RODRIGO,,,LP,10759
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"ACHAS, ORVILLE",ACHAS,ORVILLE,,,LP,10730
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"BARROS, GERARDO",BARROS,GERARDO,,,LP,10244
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"ESCORO, CESAR",ESCORO,CESAR,,,LP,10102
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"DALMAN, JOECARD",DALMAN,JOECARD,,,LP,9682
REGION X,MISAMIS ORIENTAL,CLAVERIA,LONE,COUNCILOR,"CAABAY, VER",CAABAY,VER,,,IND,9631
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"AYUNTING, EDUARDO",AYUNTING,EDUARDO,,,LP,17413
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"TAN, MARK WILLIAM",TAN,MARK,WILLIAM,,LP,16431
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"PATES, NILO",PATES,NILO,,,LP,16194
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"LIM, FELIPE JR.",LIM,FELIPE,JR.,,LP,15633
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"NOBLE, JOHN MARC",NOBLE,JOHN,MARC,,LP,15330
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"JAUDIAN, NARVING",JAUDIAN,NARVING,,,LP,15219
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"CLARIN, FELIPE",CLARIN,FELIPE,,,LP,15102
REGION X,MISAMIS ORIENTAL,EL SALVADOR,LONE,COUNCILOR,"MACARANDAN, LEOPACITA",MACARANDAN,LEOPACITA,,,LP,14420
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"LUGOD, TADOY",LUGOD,TADOY,,,LP,34484
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"MERCADO, JEROME",MERCADO,JEROME,,,LP,33240
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"MILITANTE, JUN",MILITANTE,JUN,,,LP,28247
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"VOSOTROS, APRIL ROSE",VOSOTROS,APRIL,ROSE,,LP,27914
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"KHO, MARLON",KHO,MARLON,,,PADAYON PILIPINO,27219
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"PADERANGA, MIKE",PADERANGA,MIKE,,,LP,26947
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"BERNALDEZ, AVELINO",BERNALDEZ,AVELINO,,,PADAYON PILIPINO,26138
REGION X,MISAMIS ORIENTAL,GINGOOG,LONE,COUNCILOR,"MOTOOMULL, MYRNA",MOTOOMULL,MYRNA,,,LP,25043
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"LUSDOC, NENE",LUSDOC,NENE,,,LP,6532
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"QUILAB, DANILO",QUILAB,DANILO,,,LP,5687
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"DAMASING, RUDY",DAMASING,RUDY,,,PADAYON PILIPINO,5657
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"BANUAG, CEASAR",BANUAG,CEASAR,,,LP,5486
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"VELASCO, NICOLE",VELASCO,NICOLE,,,LP,5392
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"MUGOT, OLONG",MUGOT,OLONG,,,LP,5352
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"FABRICANTE, JIMIELO",FABRICANTE,JIMIELO,,,LP,5152
REGION X,MISAMIS ORIENTAL,GITAGUM,LONE,COUNCILOR,"AJONAN, GOGONG",AJONAN,GOGONG,,,IND,5051
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"BALABAT, SUSAN",BALABAT,SUSAN,,,PADAYON PILIPINO,11864
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"BUHIAN, PENNIE",BUHIAN,PENNIE,,,PADAYON PILIPINO,11673
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"WASLO, EBOY",WASLO,EBOY,,,PADAYON PILIPINO,10574
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"CARBONILLA, CARRYL",CARBONILLA,CARRYL,,,PADAYON PILIPINO,10527
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"GALARROZA, NATO",GALARROZA,NATO,,,PADAYON PILIPINO,10084
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"JARALES, COCOY",JARALES,COCOY,,,PADAYON PILIPINO,9979
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"RATUNIL, MARLOU",RATUNIL,MARLOU,,,PADAYON PILIPINO,9946
REGION X,MISAMIS ORIENTAL,INITAO,LONE,COUNCILOR,"ZALSOS, FARLEY",ZALSOS,FARLEY,,,PADAYON PILIPINO,9457
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"REYES, BOSSFER",REYES,BOSSFER,,,NUP,14620
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"EDADES, VENSUN",EDADES,VENSUN,,,NUP,13443
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"JARDIN, MARY JOSEPHINE",JARDIN,MARY,JOSEPHINE,,PADAYON PILIPINO,12120
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"EDOS, BEKAY",EDOS,BEKAY,,,NUP,11979
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"ESCALANTE, JULIETO",ESCALANTE,JULIETO,,,PADAYON PILIPINO,10857
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"OMPOC, ANDRES",OMPOC,ANDRES,,,NUP,10771
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"GERALDE, DAYAGA",GERALDE,DAYAGA,,,PADAYON PILIPINO,10742
REGION X,MISAMIS ORIENTAL,JASAAN,LONE,COUNCILOR,"SALCEDO, JONG",SALCEDO,JONG,,,PADAYON PILIPINO,10253
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"DURANO, ERNIDO",DURANO,ERNIDO,,,LP,4955
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"MARBAN, ASTERIO",MARBAN,ASTERIO,,,LP,4480
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"PABELLAN, DIOFRIX",PABELLAN,DIOFRIX,,,LP,3878
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"PAGLINAWAN, GLORIA",PAGLINAWAN,GLORIA,,,LP,3863
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"CHAN, MARRIANE",CHAN,MARRIANE,,,LP,3654
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"ZARATE, BLAS",ZARATE,BLAS,,,PADAYON PILIPINO,3635
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"MACABINLAR, ED",MACABINLAR,ED,,,PADAYON PILIPINO,3530
REGION X,MISAMIS ORIENTAL,KINOGUITAN,LONE,COUNCILOR,"ABROGAR, FABITO JR.",ABROGAR,FABITO,JR.,,LP,3467
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"RAMONAL, MARITA",RAMONAL,MARITA,,,PADAYON PILIPINO,6982
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"CAPISTRANO, BENJIE",CAPISTRANO,BENJIE,,,IND,6181
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"ACAO, KAISER",ACAO,KAISER,,,LP,6178
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"GADRINAB, DANILO",GADRINAB,DANILO,,,IND,6112
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"LLAUSAS, RENIE",LLAUSAS,RENIE,,,LP,5785
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"SABUCDALAO, TEODULO",SABUCDALAO,TEODULO,,,PADAYON PILIPINO,5535
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"JUMOC, HERBERT",JUMOC,HERBERT,,,PADAYON PILIPINO,5363
REGION X,MISAMIS ORIENTAL,LAGONGLONG,LONE,COUNCILOR,"VELARDE, SAMMY",VELARDE,SAMMY,,,PADAYON PILIPINO,5228
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"SAN JOSE, BANENG",SAN JOSE,BANENG,,,LP,8241
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"DENHAM, LYN",DENHAM,LYN,,,PADAYON PILIPINO,7814
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"CATIIL, SILVESTRE",CATIIL,SILVESTRE,,,LP,7152
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"RABUYA, WILLIE",RABUYA,WILLIE,,,LP,6873
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"DALONDONAN, ARTEMIO",DALONDONAN,ARTEMIO,,,LP,6512
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"SABURAO, FRANCISCO JR.",SABURAO,FRANCISCO,JR.,,PADAYON PILIPINO,6260
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"MADJOS-TEVES, MYRNA",MADJOS-TEVES,MYRNA,,,PADAYON PILIPINO,5973
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,LONE,COUNCILOR,"VACALARES, KATHLENE",VACALARES,KATHLENE,,,PADAYON PILIPINO,5963
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"MAGALLANES, SHARON",MAGALLANES,SHARON,,,LP,3502
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"GALLOGO, LUCILLE",GALLOGO,LUCILLE,,,NUP,3406
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"NAMOCOT, ALEX",NAMOCOT,ALEX,,,LP,3319
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"ILLANA, QUIRINO",ILLANA,QUIRINO,,,NUP,3232
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"SOFOCADO, NITA",SOFOCADO,NITA,,,LP,3155
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"SAYRE, JED CHRISTIAN",SAYRE,JED,CHRISTIAN,,PADAYON PILIPINO,2897
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"JAGUS, KJ",JAGUS,KJ,,,PADAYON PILIPINO,2883
REGION X,MISAMIS ORIENTAL,LIBERTAD,LONE,COUNCILOR,"ABRATIGUIN, ABRAX",ABRATIGUIN,ABRAX,,,PADAYON PILIPINO,2860
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"ABARCA, VALEN",ABARCA,VALEN,,,PADAYON PILIPINO,6406
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"LIM, LOLOY",LIM,LOLOY,,,PADAYON PILIPINO,6294
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"GABE, COLING",GABE,COLING,,,PADAYON PILIPINO,5944
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"SACABIN, BOBO",SACABIN,BOBO,,,PADAYON PILIPINO,5549
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"CABOLBOL, LITO",CABOLBOL,LITO,,,PADAYON PILIPINO,5388
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"HATAAS, PIPIT",HATAAS,PIPIT,,,PADAYON PILIPINO,5204
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"AUGUSTO, BOBOY",AUGUSTO,BOBOY,,,PADAYON PILIPINO,5145
REGION X,MISAMIS ORIENTAL,LUGAIT,LONE,COUNCILOR,"MANGILALA, JERRY BOY",MANGILALA,JERRY,BOY,,PADAYON PILIPINO,5050
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"ABAO, GRACE",ABAO,GRACE,,,LP,11409
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"NISPEROS, NUJ",NISPEROS,NUJ,,,LP,10614
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"KAKILGAN, RIEL",KAKILGAN,RIEL,,,LP,10489
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"ROXAS, DONDON",ROXAS,DONDON,,,LP,10381
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"DELOSO, AMOR",DELOSO,AMOR,,,LP,10202
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"GAMIL, ARIEL",GAMIL,ARIEL,,,LP,9572
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"NISPEROS, RODRIGO JR.",NISPEROS,RODRIGO,JR.,,LP,8573
REGION X,MISAMIS ORIENTAL,MAGSAYSAY LINUGOS,LONE,COUNCILOR,"UBA, SANTOS",UBA,SANTOS,,,IND,8300
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"CABALLERO, GIGI",CABALLERO,GIGI,,,PADAYON PILIPINO,7857
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"FAELNAR, PETE",FAELNAR,PETE,,,PADAYON PILIPINO,7837
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"TAN, JESSIE JR.",TAN,JESSIE,JR.,,PADAYON PILIPINO,7397
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"CATIPAY, DANNY SR.",CATIPAY,DANNY,SR.,,PADAYON PILIPINO,6753
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"JABLA, LILITH",JABLA,LILITH,,,PADAYON PILIPINO,6675
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"JABLA, SANNY",JABLA,SANNY,,,PADAYON PILIPINO,6616
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"MACACUA, ERIC",MACACUA,ERIC,,,LP,6310
REGION X,MISAMIS ORIENTAL,MANTICAO,LONE,COUNCILOR,"EYANA, RAEL",EYANA,RAEL,,,PADAYON PILIPINO,6228
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"SAGIAHON, JONG JONG",SAGIAHON,JONG,JONG,,PADAYON PILIPINO,9880
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"BALINGIT, DARWIN CONCORDIO",BALINGIT,DARWIN,CONCORDIO,,LP,9710
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"CULLA, PERTO",CULLA,PERTO,,,PADAYON PILIPINO,9678
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"MAGALLANES, PAULO",MAGALLANES,PAULO,,,LP,9334
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"CAHOY, OLOY",CAHOY,OLOY,,,PADAYON PILIPINO,8449
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"ADA, OTI",ADA,OTI,,,PADAYON PILIPINO,8338
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"YAMIT, CHRISTOPHER",YAMIT,CHRISTOPHER,,,IND,8191
REGION X,MISAMIS ORIENTAL,MEDINA,LONE,COUNCILOR,"TABAMO, CHARLEX",TABAMO,CHARLEX,,,PADAYON PILIPINO,7752
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"ROA, ALLAN",ROA,ALLAN,,,PADAYON PILIPINO,6388
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"MACALONG, NESTOR",MACALONG,NESTOR,,,PADAYON PILIPINO,5921
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"VELEZ, BOY",VELEZ,BOY,,,PADAYON PILIPINO,5273
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"ACAIN, JOHNLY",ACAIN,JOHNLY,,,PADAYON PILIPINO,5267
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"MUGOT, EDGAR",MUGOT,EDGAR,,,PADAYON PILIPINO,5234
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"DANDASAN, RAUL",DANDASAN,RAUL,,,PADAYON PILIPINO,5076
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"BUHIAN, CAMILO",BUHIAN,CAMILO,,,PADAYON PILIPINO,4965
REGION X,MISAMIS ORIENTAL,NAAWAN,LONE,COUNCILOR,"ACERA, LEO",ACERA,LEO,,,PADAYON PILIPINO,4705
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"DAROY, DANILO",DAROY,DANILO,,,LP,13053
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"ACTUB, IMONG",ACTUB,IMONG,,,LP,11377
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"BARANGOT, ROLLIE",BARANGOT,ROLLIE,,,LP,11202
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"JACALAN, LOLOY",JACALAN,LOLOY,,,LP,11065
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"EDROZO, JONGJONG",EDROZO,JONGJONG,,,LP,10486
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"ROBLE, DANTE",ROBLE,DANTE,,DR.,LP,10319
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"MACASARTE, FELIXBERTO JR.",MACASARTE,FELIXBERTO,JR.,,LP,10277
REGION X,MISAMIS ORIENTAL,OPOL,LONE,COUNCILOR,"OTACAN, LOVE LOVE",OTACAN,LOVE,LOVE,,PADAYON PILIPINO,9919
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"GALAMITON, DIANNE",GALAMITON,DIANNE,,,PADAYON PILIPINO,8168
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"ZAMBRANO, GLENN",ZAMBRANO,GLENN,,,LP,7992
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"ROSTATA, ROY",ROSTATA,ROY,,,LP,7479
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"TAGARDA, CANESIO",TAGARDA,CANESIO,,,LP,7458
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"CAPISTRANO-DEANG, NENEN",CAPISTRANO-DEANG,NENEN,,,IND,7277
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"TAN, TATA",TAN,TATA,,,LP,6925
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"MANGAY, AME",MANGAY,AME,,,LP,6795
REGION X,MISAMIS ORIENTAL,SALAY,LONE,COUNCILOR,"CERVANTES, ROY",CERVANTES,ROY,,,LP,6088
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,LONE,COUNCILOR,"CABANA, WILLIAM",CABANA,WILLIAM,,,IND,3399
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,LONE,COUNCILOR,"ONDAP, EVANGELINE",ONDAP,EVANGELINE,,,LP,3030
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,LONE,COUNCILOR,"ABCEDE, MERCY",ABCEDE,MERCY,,,PADAYON PILIPINO,2958
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,LONE,COUNCILOR,"ARAGUA, EDISON",ARAGUA,EDISON,,,PADAYON PILIPINO,2950
