region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"CORVERA, FERNANDO SR.",CORVERA,FERNANDO,SR.,,NPC,56128
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"CONDEZ, VICTOR",CONDEZ,VICTOR,,,NPC,72285
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALAMIS, NOEL",ALAMIS,NOEL,,,NPC,71451
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"DIMAMAY, MILAY",DIMAMAY,MILAY,,,PDPLBN,70585
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"PALACIOS, SUEKI",PALACIOS,SUEKI,,,LAKAS,63270
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ELIO, EGIDIO",ELIO,EGIDIO,,,PDPLBN,52570
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALOJIPAN, KAPNONONG",ALOJIPAN,KAPNONONG,,,PFP,45398
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"BULUT, KYLE",BULUT,KYLE,,,NPC,18013
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"BETAT, ALISON",BETAT,ALISON,,,NPC,16757
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"TALATTAG, VINCENT",TALATTAG,VINCENT,,,NPC,14451
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"LABUENG, JUN",LABUENG,JUN,,,IND,12209
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"MOLINA, ELMER",MOLINA,ELMER,,,PDPLBN,18779
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"GALLEON, EMILIANO",GALLEON,EMILIANO,,,PDPLBN,17916
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"JULIAN, MCLEEN",JULIAN,MCLEEN,,,PDPLBN,15725
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"CANONIZADO, ELMER",CANONIZADO,ELMER,,,IND,15204
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"PALMERO, SANTY",PALMERO,SANTY,,,LDP,34471
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"GALBAN, JAKE",GALBAN,JAKE,,CAPT,LDP,34269
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"BAUTISTA, BUTCH",BAUTISTA,BUTCH,,,LAKAS,30670
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"TANGSON, ANNABELLE",TANGSON,ANNABELLE,,,NP,28626
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"TOLENTINO, REYNANTE",TOLENTINO,REYNANTE,,,LDP,24279
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ARAÑA, JENNIFER",ARAÑA,JENNIFER,,,PDPLBN,23764
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ROXAS, LORDAN",ROXAS,LORDAN,,,PDPLBN,16815
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"PASCUA, LITO",PASCUA,LITO,,,LDP,16474
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"SALAIN, NASSER",SALAIN,NASSER,,,PDPLBN,53035
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"HATAMAN, AMIN",HATAMAN,AMIN,,,BUP,50071
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"MUARIP, MOUMAR",MUARIP,MOUMAR,,,PDPLBN,45833
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"ISMAEL, ALLET",ISMAEL,ALLET,,,UBJP,39449
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"SALLIMAN, JAY",SALLIMAN,JAY,,,PDPLBN,57289
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"HATAMAN, MARWAN",HATAMAN,MARWAN,,,PDPLBN,53003
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ARAMIL, MONSOY",ARAMIL,MONSOY,,,PDPLBN,50693
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ASARUL, NASSER",ASARUL,NASSER,,,PDPLBN,48503
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"ROMAN, TONY",ROMAN,TONY,,,LAKAS,91618
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"SERRANO, BENJIE",SERRANO,BENJIE,,,NP,79767
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"GAZA, JOMAR",GAZA,JOMAR,,,PDPLBN,67348
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"ROQUE, IYA",ROQUE,IYA,,,NUP,109315
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"BELTRAN, MANNY",BELTRAN,MANNY,,,NP,93385
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"VALDECAÑAS, NOEL",VALDECAÑAS,NOEL,,,LAKAS,88062
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, POPOY",DEL ROSARIO,POPOY,,,PDPLBN,98780
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"ESTANISLAO, DOCTOR JORGE",ESTANISLAO,DOCTOR,JORGE,,NUP,90062
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"SUNGA, ANGEL",SUNGA,ANGEL,,,NP,85642
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"NICOLAS, DOCTOR",NICOLAS,DOCTOR,,,LP,3188
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"VIOLA, ANN",VIOLA,ANN,,,LP,2730
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"REDONDO, JUAN",REDONDO,JUAN,,,NPC,1928
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"PERALTA, BYRON",PERALTA,BYRON,,,LAKAS,1529
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"CATALUÑA, JULIET",CATALUÑA,JULIET,,,LP,1493
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"CABITAC, ROLAND",CABITAC,ROLAND,,,PDR,1423
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"AMBIDA, CLAUDETTE",AMBIDA,CLAUDETTE,,,NP,128641
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"BLANCO, ARTHUR BART",BLANCO,ARTHUR,BART,,NP,126185
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"ROSALES, JUNJUN",ROSALES,JUNJUN,,,NP,158819
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"BAUSAS, ARMIE",BAUSAS,ARMIE,,,NP,117441
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"GOZOS, JP",GOZOS,JP,,,NP,154939
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"DE VEYRA, JESS",DE VEYRA,JESS,,,NP,121423
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"MAGBOO, ARLENE",MAGBOO,ARLENE,,DOC,AKSYON,90738
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"RIVERA, WILSON",RIVERA,WILSON,,,NP,83412
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"LOPEZ, LYDIO JR.",LOPEZ,LYDIO,JR.,,NP,126049
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"MENDOZA, BIBONG",MENDOZA,BIBONG,,,NP,104318
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"CORONA, FRED",CORONA,FRED,,,NPC,178797
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"BALBA, RUDY",BALBA,RUDY,,,NP,162346
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"AMUASEN, JOHANNES",AMUASEN,JOHANNES,,,UBP,29938
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"FIANZA, SANDER",FIANZA,SANDER,,,UBP,28992
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"BENTREZ, FLORENCIO",BENTREZ,FLORENCIO,,,UBP,28821
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"NAZARRO, COY",NAZARRO,COY,,,PDPLBN,23753
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"GALUTAN, JOHNNY",GALUTAN,JOHNNY,,,IND,22995
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"FONGWAN-KEPES, MARIEROSE",FONGWAN-KEPES,MARIEROSE,,,UBP,61195
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"BALAODAN, UNCLE PANDONG",BALAODAN,UNCLE,PANDONG,,UBP,42218
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CANUTO, ROBERTO",CANUTO,ROBERTO,,,UBP,41680
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"PAOAD, RUBEN",PAOAD,RUBEN,,,IND,38392
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"TINGBAOEN, JOEL JR.",TINGBAOEN,JOEL,JR.,,PDPLBN,36745
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"ESPINA-PARAS, ROSELYN",ESPINA-PARAS,ROSELYN,,,AKSYON,31326
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CASAS, MIGUEL JR.",CASAS,MIGUEL,JR.,,NP,18592
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"TY, LANDO",TY,LANDO,,,NP,16281
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"KHO, RICARDO",KHO,RICARDO,,,NP,15535
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"CASIL, GRACE",CASIL,GRACE,,,LAKAS,24772
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"ENAGE, GINA",ENAGE,GINA,,,NP,24519
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"TUBIS, ALLAN PAUL",TUBIS,ALLAN,PAUL,,NP,24463
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"CHAN, CHARLIE",CHAN,CHARLIE,,,NP,22022
REGION VII,BOHOL,,FIRST,PROVINCIAL BOARD MEMBER,"ARCAMO, BENJIE",ARCAMO,BENJIE,,,NUP,108652
REGION VII,BOHOL,,SECOND,PROVINCIAL BOARD MEMBER,"ABAPO, TOMMY",ABAPO,TOMMY,,,NPC,92173
REGION VII,BOHOL,,THIRD,PROVINCIAL BOARD MEMBER,"BAJA, TITA",BAJA,TITA,,,NP,128029
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ALBARECE, JONG",ALBARECE,JONG,,,BPP,65694
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ONAHON, LARRY",ONAHON,LARRY,,,BPP,47684
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"ROSAL, DODONG",ROSAL,DODONG,,,BPP,67402
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"PEPITO, RJ",PEPITO,RJ,,DOC,NP,63189
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"MONSANTO, HOLLIS",MONSANTO,HOLLIS,,,BPP,81406
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"DINLAYAN, LORENZO JR.",DINLAYAN,LORENZO,JR.,,BPP,81271
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"CASINABE, BING-BING",CASINABE,BING-BING,,,BPP,104136
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"BAGUIO, BENITO",BAGUIO,BENITO,,,BPP,100164
REGION III,BULACAN,,FIFTH,PROVINCIAL BOARD MEMBER,"ROQUE, RICKY",ROQUE,RICKY,,,NUP,100397
REGION III,BULACAN,,FIRST,PROVINCIAL BOARD MEMBER,"ANDAN, ALLAN",ANDAN,ALLAN,,,PDPLBN,158334
REGION III,BULACAN,,FOURTH,PROVINCIAL BOARD MEMBER,"DELOS SANTOS, JON-JON",DELOS SANTOS,JON-JON,,,PDPLBN,241059
REGION III,BULACAN,,SECOND,PROVINCIAL BOARD MEMBER,"DELA CRUZ, PECHAY",DELA CRUZ,PECHAY,,,NUP,78730
REGION III,BULACAN,,SIXTH,PROVINCIAL BOARD MEMBER,"DE GUZMAN, JAY",DE GUZMAN,JAY,,,PDPLBN,87367
REGION III,BULACAN,,THIRD,PROVINCIAL BOARD MEMBER,"CASTRO, RC NONO",CASTRO,RC,NONO,,NUP,89893
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PASCUAL, OLIVER",PASCUAL,OLIVER,,,PDPLBN,92526
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PONCE, KAMILLE",PONCE,KAMILLE,,,NPC,72226
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"GARCIA, ROMEO",GARCIA,ROMEO,,,NP,64035
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"URSULUM, RANDY",URSULUM,RANDY,,,LAKAS,78852
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"LAYUS, ARCHIE",LAYUS,ARCHIE,,,LAKAS,59976
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"TIMBAS, KEVIN",TIMBAS,KEVIN,,,LAKAS,50477
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"RESUELLO, ROSS",RESUELLO,ROSS,,PASTOR,IND,131509
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"DE ASIS, RODRIGO",DE ASIS,RODRIGO,,,IND,110725
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"CATABAY-LAUIGAN, MILA",CATABAY-LAUIGAN,MILA,,ATTY.,NPC,100129
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"SERDON, ARTEMIO JR.",SERDON,ARTEMIO,JR.,,PDPLBN,78249
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"DE LIMA, LUKAD",DE LIMA,LUKAD,,,LP,66783
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"OCO, WINNIE",OCO,WINNIE,,,NUP,57753
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"MALUBAY, TERESITA",MALUBAY,TERESITA,,,NUP,55438
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"PANOTES, CONCON",PANOTES,CONCON,,,PDPLBN,90140
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"MORENO, ATOY",MORENO,ATOY,,,PDPLBN,75108
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"ALEGRE, JOSEPH STANLEY",ALEGRE,JOSEPH,STANLEY,,PDPLBN,71859
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"GACHE, POL",GACHE,POL,,,PDPLBN,63525
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"OÑATE, DONNA",OÑATE,DONNA,,,PDPLBN,112820
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"OLIVA, BUTCHOKOY-REX",OLIVA,BUTCHOKOY-REX,,,PDPLBN,108267
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"SEÑAR, WARREN",SEÑAR,WARREN,,,PDPLBN,49837
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"CLEMENTE-MAQUILING, TRIXIE NPC",CLEMENTE-MAQUILING,TRIXIE,NPC,,NATIONALIST PEOPLE'S COALITION,47893
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"FUENTEBELLA, EUGENE",FUENTEBELLA,EUGENE,,,NPC,113774
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"LLAGUNO, AWEL",LLAGUNO,AWEL,,,NPC,87142
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"TAYCO, NIÑO",TAYCO,NIÑO,,,PDPLBN,105555
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"HERNANDEZ, ROMULO",HERNANDEZ,ROMULO,,,PDPLBN,89279
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"SEÑAR, VANESSA",SEÑAR,VANESSA,,,NPC,71140
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"MANAOG, POL RAPADO",MANAOG,POL,RAPADO,,PDPLBN,56085
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"BABANTO, SHELLA",BABANTO,SHELLA,,,PDPLBN,21409
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"JANSOL, MARIVIC",JANSOL,MARIVIC,,,PDPLBN,20946
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"BOLLOZOS, OKIDOK",BOLLOZOS,OKIDOK,,,PDPLBN,20014
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"PLANCO, BOYET",PLANCO,BOYET,,,PDPLBN,14220
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"LOQUIAS, CHRISTINA",LOQUIAS,CHRISTINA,,,PDPLBN,12627
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"BAJENIO, WEBB",BAJENIO,WEBB,,,PDPLBN,12394
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, PEPE",DEL ROSARIO,PEPE,,,LP,102600
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"BESA, SONNY",BESA,SONNY,,,LP,87613
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"ALMALBIS, GINGGING",ALMALBIS,GINGGING,,,PDPLBN,87210
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"REYES, THEA FAITH YESNAYES",REYES,THEA,FAITH YESNAYES,,LP,73109
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"IGNACIO, TRINA MARIE",IGNACIO,TRINA,MARIE,,LP,66576
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"AREVALO, NONOY",AREVALO,NONOY,,,LAKAS,91136
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"ARDIVILLA, GILBERT",ARDIVILLA,GILBERT,,,LAKAS,77643
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"CRUZ-AM, CLEAN",CRUZ-AM,CLEAN,,MR,PDPLBN,68580
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"SAN FELIX, INDAY",SAN FELIX,INDAY,,,PDPLBN,67823
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"FECUNDO, CELIO",FECUNDO,CELIO,,,LAKAS,64269
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"ALBERTO, JAN",ALBERTO,JAN,,,IND,51711
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,ZAFE,ZAFE,,,DOC,LAKAS,39830
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"ZUNIEGA, RAFFY",ZUNIEGA,RAFFY,,,NPC,38237
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"FRANCISCO, SONNY",FRANCISCO,SONNY,,,LAKAS,37376
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"FERNANDEZ, OBET",FERNANDEZ,OBET,,,PDR,32679
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"BALIDOY, BOY",BALIDOY,BOY,,,PDPLBN,31756
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"VERGARA, DEAN",VERGARA,DEAN,,,LAKAS,28942
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TANAEL, EDWIN",TANAEL,EDWIN,,,LAKAS,25936
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"AMBION, RAINIER",AMBION,RAINIER,,,NUP,114362
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"BENCITO, IRENE",BENCITO,IRENE,,,UNA,68191
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"BELAMIDE, AIDEL",BELAMIDE,AIDEL,,,NPC,106626
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"AMUTAN, MACOY",AMUTAN,MACOY,,,NUP,95972
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"CHUA, DAVEY",CHUA,DAVEY,,,LAKAS,120138
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"ENRIQUEZ, ROMEL",ENRIQUEZ,ROMEL,,,NUP,65105
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"AUSTRIA, NICKOL",AUSTRIA,NICKOL,,,NUP,186261
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"DELA CUESTA, JUN",DELA CUESTA,JUN,,,NUP,165590
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"BAUTISTA, RAM REVILLA",BAUTISTA,RAM,REVILLA,,LAKAS,143097
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"MALVAR, EDWIN",MALVAR,EDWIN,,,LAKAS,126923
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"REMULLA, PING",REMULLA,PING,,,NUP,154515
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, MUNDING",DEL ROSARIO,MUNDING,,,NUP,137706
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"SISON, MORIT",SISON,MORIT,,,NUP,87456
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"SALAZAR, KERBY",SALAZAR,KERBY,,,NUP,86924
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"JARO, SHERNAN",JARO,SHERNAN,,,NUP,113172
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"CANTIMBUHAN, ONY",CANTIMBUHAN,ONY,,,NUP,113094
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"DUTERTE, RED",DUTERTE,RED,,,1CEBU,156085
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"VILLAMOR, MIKE",VILLAMOR,MIKE,,,1CEBU,135769
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"DAAN, YOLY",DAAN,YOLY,,,NP,231416
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"BACALTOS, RAUL",BACALTOS,RAUL,,,NP,177597
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"SHIMURA, KERRIE",SHIMURA,KERRIE,,,NUP,129307
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"FRANCO, RACI",FRANCO,RACI,,,NUP,84701
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"CAMINERO, STANLEY",CAMINERO,STANLEY,,DOC,IND,69158
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"CALDERON, RAYMOND JOSEPH",CALDERON,RAYMOND,JOSEPH,,NUP,59194
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"LIBRANDO, JEROME",LIBRANDO,JEROME,,,NPC,74917
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"BARICUATRO, SARSI",BARICUATRO,SARSI,,,1CEBU,61226
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"OUANO, THADEO JONKIE",OUANO,THADEO,JONKIE,,PDPLBN,183675
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"SOCO, GLENN",SOCO,GLENN,,,PDPLBN,177863
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"BORGONIA, JIEMBO",BORGONIA,JIEMBO,,ATTY,1CEBU,132514
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"COROMINAS, TATA",COROMINAS,TATA,,,IND,116024
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"CRUZADO, EDWIN",CRUZADO,EDWIN,,,PDPLBN,89379
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"RABARA, MANUEL",RABARA,MANUEL,,,PDPLBN,75668
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"ANTAO, SITTIE ELJORIE",ANTAO,SITTIE,ELJORIE,,NP,70415
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"JUNGCO, ROLAND",JUNGCO,ROLAND,,,NP,67652
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"LLABAN, JAMES JR.",LLABAN,JAMES,JR.,,PDPLBN,63141
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"EVANGELISTA, JOSEPH",EVANGELISTA,JOSEPH,,,NP,102787
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"CAOAGDAN, RJ",CAOAGDAN,RJ,,,NP,95362
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"PIÑOL-SOLIS, KRIS",PIÑOL-SOLIS,KRIS,,DOC,PDPLBN,91721
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"MALALUAN, PHIL",MALALUAN,PHIL,,DOC,PDPLBN,91249
REGION XII,COTABATO,,SECOND,PROVINCIAL BOARD MEMBER,"BAYNOSA, NOEL",BAYNOSA,NOEL,,,NP,61697
REGION XII,COTABATO,,THIRD,PROVINCIAL BOARD MEMBER,"DALUMPINES, IVY",DALUMPINES,IVY,,,NP,97168
