region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION XI,DAVAO DE ORO,LAAK SAN VICENTE,,MAYOR,"LIBUANGAN, AY-ENG",LIBUANGAN,AY-ENG,,,HNP,21432
REGION XI,DAVAO DE ORO,MABINI DONA ALICIA,,MAYOR,"DAYANGHIRANG, REYNALDO",DAYANGHIRANG,REYNALDO,,,HNP,14351
REGION XI,DAVAO DE ORO,MACO,,MAYOR,"RIMANDO, ALVERA VERONICA",RIMANDO,ALVERA,VERONICA,,HNP,30154
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,,MAYOR,"COLINA, ATE MARIS",COLINA,ATE,MARIS,,HNP,20012
REGION XI,DAVAO DE ORO,MAWAB,,MAYOR,"GONZAGA, RUPERTO III",GONZAGA,RUPERTO,III,,HNP,17135
REGION XI,DAVAO DE ORO,MONKAYO,,MAYOR,"GENTUGAYA, RAMIL",GENTUGAYA,RAMIL,,,HNP,23625
REGION XI,DAVAO DE ORO,MONTEVISTA,,MAYOR,"JAYECTIN, TOPOY",JAYECTIN,TOPOY,,,HNP,15571
REGION XI,DAVAO DE ORO,NABUNTURAN,,MAYOR,"AMATONG, CHELITA",AMATONG,CHELITA,,,HNP,21163
REGION XI,DAVAO DE ORO,NEW BATAAN,,MAYOR,"BALBIN, GERALD",BALBIN,GERALD,,,HNP,15328
REGION XI,DAVAO DE ORO,PANTUKAN,,MAYOR,"YUGO, ROBERTO",YUGO,ROBERTO,,,HNP,28543
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,,MAYOR,"DAYADAY, EUFRACIO JR.",DAYADAY,EUFRACIO,JR.,,HNP,15295
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,,MAYOR,"MORAL-ROMANO, LEAH MARIE",MORAL-ROMANO,LEAH,MARIE,,HNP,6344
REGION XI,DAVAO DEL NORTE,CARMEN,,MAYOR,"PERANDOS, VIRGIE",PERANDOS,VIRGIE,,,HNP,23790
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,,MAYOR,"UY, AL DAVID",UY,AL,DAVID,,PDPLBN,40192
REGION XI,DAVAO DEL NORTE,KAPALONG,,MAYOR,"TIMBOL, TESS",TIMBOL,TESS,,,PDPLBN,19466
REGION XI,DAVAO DEL NORTE,NEW CORELLA,,MAYOR,"FEDERISO, JORJAN",FEDERISO,JORJAN,,,PDPLBN,14014
REGION XI,DAVAO DEL NORTE,PANABO,,MAYOR,"RELAMPAGOS, JOE",RELAMPAGOS,JOE,,,PDPLBN,42687
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,,MAYOR,"SITOY, ARNEL",SITOY,ARNEL,,,PDPLBN,7835
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,,MAYOR,"EVANGELISTA, ERNING",EVANGELISTA,ERNING,,,PDPLBN,17147
REGION XI,DAVAO DEL NORTE,TAGUM,,MAYOR,"RELLON, ALLAN",RELLON,ALLAN,,,PDPLBN,91368
REGION XI,DAVAO DEL NORTE,TALAINGOD,,MAYOR,"LIBAYAO, ONIT",LIBAYAO,ONIT,,,PDPLBN,4270
REGION XI,DAVAO DEL SUR,BANSALAN,,MAYOR,"SARTE, QUILIN",SARTE,QUILIN,,,IND,17599
REGION XI,DAVAO DEL SUR,DAVAO,,MAYOR,"DUTERTE, SARA",DUTERTE,SARA,,,HNP,580440
REGION XI,DAVAO DEL SUR,DIGOS,,MAYOR,"CAGAS, JOSEF",CAGAS,JOSEF,,,IND,47364
REGION XI,DAVAO DEL SUR,HAGONOY,,MAYOR,"CALIDA, FRANCO",CALIDA,FRANCO,,,IND,14280
REGION XI,DAVAO DEL SUR,KIBLAWAN,,MAYOR,"RAMA, CARL JASON",RAMA,CARL,JASON,,HNP,13758
REGION XI,DAVAO DEL SUR,MAGSAYSAY,,MAYOR,"DAVIN, ARTHUR",DAVIN,ARTHUR,,,HNP,21934
REGION XI,DAVAO DEL SUR,MALALAG,,MAYOR,"VALENTIN, PETER PAUL",VALENTIN,PETER,PAUL,,IND,12397
REGION XI,DAVAO DEL SUR,MATANAO,,MAYOR,"FERNANDEZ, VINCENT",FERNANDEZ,VINCENT,,,IND,20706
REGION XI,DAVAO DEL SUR,PADADA,,MAYOR,"CAMINERO, PEDRO JR.",CAMINERO,PEDRO,JR.,,HNP,8187
REGION XI,DAVAO DEL SUR,SANTA CRUZ,,MAYOR,"LAO, JAIME JR.",LAO,JAIME,JR.,,IND,19123
REGION XI,DAVAO DEL SUR,SULOP,,MAYOR,"SAGARINO, JOSE JIMMY",SAGARINO,JOSE,JIMMY,,HNP,14679
REGION XI,DAVAO OCCIDENTAL,DON MARCELINO,,MAYOR,"MARUYA, MICHAEL",MARUYA,MICHAEL,,,HNP,8564
REGION XI,DAVAO OCCIDENTAL,JOSE ABAD SANTOS TRINIDAD,,MAYOR,"JOYCE, JASON",JOYCE,JASON,,,HNP,997
REGION XI,DAVAO OCCIDENTAL,MALITA,,MAYOR,"BAUTISTA, BRADLY",BAUTISTA,BRADLY,,,HNP,45150
REGION XI,DAVAO OCCIDENTAL,SANTA MARIA,,MAYOR,"MARISCAL, RUDY SR.",MARISCAL,RUDY,SR.,,HNP,17944
REGION XI,DAVAO OCCIDENTAL,SARANGANI,,MAYOR,"CAWA, VIRGINIA",CAWA,VIRGINIA,,,HNP,5480
REGION XI,DAVAO ORIENTAL,BAGANGA,,MAYOR,"MONDAY, TUROK",MONDAY,TUROK,,,NP,14750
REGION XI,DAVAO ORIENTAL,BANAYBANAY,,MAYOR,"LOPEZ, ADA",LOPEZ,ADA,,,NP,11984
REGION XI,DAVAO ORIENTAL,BOSTON,,MAYOR,"ROSIT, DODONG",ROSIT,DODONG,,,NP,5351
REGION XI,DAVAO ORIENTAL,CARAGA,,MAYOR,"MORI, ALICIA",MORI,ALICIA,,,NP,9794
REGION XI,DAVAO ORIENTAL,CATEEL,,MAYOR,"NUÑEZ, LINDA",NUÑEZ,LINDA,,,NP,13147
REGION XI,DAVAO ORIENTAL,GOVERNOR GENEROSO,,MAYOR,"ORENCIA, KATRINA JOY",ORENCIA,KATRINA,JOY,,NP,15321
REGION XI,DAVAO ORIENTAL,LUPON,,MAYOR,"LIM, ERLINDA",LIM,ERLINDA,,,NP,25270
REGION XI,DAVAO ORIENTAL,MANAY,,MAYOR,"DAYANGHIRANG, NOL",DAYANGHIRANG,NOL,,,HNP,13678
REGION XI,DAVAO ORIENTAL,MATI,,MAYOR,"RABAT, MICHELLE",RABAT,MICHELLE,,,IND,34596
REGION XI,DAVAO ORIENTAL,SAN ISIDRO,,MAYOR,"YU, TINA",YU,TINA,,,HNP,8778
REGION XI,DAVAO ORIENTAL,TARRAGONA,,MAYOR,"UY, NESTOR",UY,NESTOR,,,NP,10172
REGION XIII,DINAGAT ISLANDS,BASILISA RIZAL,,MAYOR,"ECLEO, OZZY",ECLEO,OZZY,,,PDPLBN,5285
REGION XIII,DINAGAT ISLANDS,CAGDIANAO,,MAYOR,"LONGOS, DENDEN",LONGOS,DENDEN,,,LP,7239
REGION XIII,DINAGAT ISLANDS,DINAGAT,,MAYOR,"LEYRAN, YOYO",LEYRAN,YOYO,,,LP,3948
REGION XIII,DINAGAT ISLANDS,LIBJO ALBOR,,MAYOR,"LLAMERA, SONNY",LLAMERA,SONNY,,,PDPLBN,7688
REGION XIII,DINAGAT ISLANDS,LORETO,,MAYOR,"LADAGA, DOAN",LADAGA,DOAN,,,PDPLBN,3035
REGION XIII,DINAGAT ISLANDS,SAN JOSE,,MAYOR,"ECLEO, YNGWIE HERO",ECLEO,YNGWIE,HERO,,IND,4200
REGION XIII,DINAGAT ISLANDS,TUBAJON,,MAYOR,"PEDRABLANCA, FELY",PEDRABLANCA,FELY,,,IND,2490
REGION VIII,EASTERN SAMAR,ARTECHE,,MAYOR,"EVARDONE, BOWAD",EVARDONE,BOWAD,,,PDPLBN,6776
REGION VIII,EASTERN SAMAR,BALANGIGA,,MAYOR,"GRAZA, RANDY",GRAZA,RANDY,,,PDPLBN,4148
REGION VIII,EASTERN SAMAR,BALANGKAYAN,,MAYOR,"CONTADO, ALLAN",CONTADO,ALLAN,,,LP,5151
REGION VIII,EASTERN SAMAR,BORONGAN,,MAYOR,"AGDA, DAYAN",AGDA,DAYAN,,,NUP,9939
REGION VIII,EASTERN SAMAR,CAN AVID,,MAYOR,"GERMINO, TOYTOY",GERMINO,TOYTOY,,,PDPLBN,8848
REGION VIII,EASTERN SAMAR,DOLORES,,MAYOR,"CARPESO, NIÑO",CARPESO,NIÑO,,,PDPLBN,13086
REGION VIII,EASTERN SAMAR,GENERAL MACARTHUR,,MAYOR,"TY, FLORA",TY,FLORA,,,PDPLBN,4036
REGION VIII,EASTERN SAMAR,GIPORLOS,,MAYOR,"GO, GILBERT",GO,GILBERT,,,LP,4257
REGION VIII,EASTERN SAMAR,GUIUAN,,MAYOR,"KWAN, ANNALIZA",KWAN,ANNALIZA,,,NP,16624
REGION VIII,EASTERN SAMAR,HERNANI,,MAYOR,"CANDIDO, AMADO",CANDIDO,AMADO,,,PDPLBN,2879
REGION VIII,EASTERN SAMAR,JIPAPAD,,MAYOR,"VER, BENJAMIN",VER,BENJAMIN,,,PDPLBN,572
REGION VIII,EASTERN SAMAR,LAWAAN,,MAYOR,"MENDROS, ATHENE",MENDROS,ATHENE,,,PFP,4363
REGION VIII,EASTERN SAMAR,LLORENTE,,MAYOR,"BOCO, DANIEL",BOCO,DANIEL,,,PDPLBN,9060
REGION VIII,EASTERN SAMAR,MASLOG,,MAYOR,"SANTIAGO, RAC",SANTIAGO,RAC,,,PDPLBN,2731
REGION VIII,EASTERN SAMAR,MAYDOLONG,,MAYOR,"GARADO, GODOFREDO",GARADO,GODOFREDO,,,PDPLBN,5985
REGION VIII,EASTERN SAMAR,MERCEDES,,MAYOR,"QUIMINALES, EDWIN",QUIMINALES,EDWIN,,,NP,2191
REGION VIII,EASTERN SAMAR,ORAS,,MAYOR,"ALVAREZ, VIVIANE",ALVAREZ,VIVIANE,,,PDPLBN,11479
REGION VIII,EASTERN SAMAR,QUINAPONDAN,,MAYOR,"ASEBIAS, RAFAEL",ASEBIAS,RAFAEL,,,PDPLBN,6146
REGION VIII,EASTERN SAMAR,SALCEDO,,MAYOR,"MERGAL, MELCHOR",MERGAL,MELCHOR,,,PDPLBN,8858
REGION VIII,EASTERN SAMAR,SAN JULIAN,,MAYOR,"ESTARON, DENNIS",ESTARON,DENNIS,,,PDPLBN,5121
REGION VIII,EASTERN SAMAR,SAN POLICARPO,,MAYOR,"NICART, THELMA",NICART,THELMA,,,PMP,4306
REGION VIII,EASTERN SAMAR,SULAT,,MAYOR,"ZACATE, JAVIER",ZACATE,JAVIER,,,PDPLBN,7094
REGION VIII,EASTERN SAMAR,TAFT,,MAYOR,"TY, GINA",TY,GINA,,,PDPLBN,6089
REGION VI,GUIMARAS,BUENAVISTA,,MAYOR,"REYES, EUGENE",REYES,EUGENE,,,PDPLBN,17872
REGION VI,GUIMARAS,JORDAN,,MAYOR,"CORPUZ, RUBEN",CORPUZ,RUBEN,,,PDPLBN,10080
REGION VI,GUIMARAS,NUEVA VALENCIA,,MAYOR,"GALILA, EMMANUEL",GALILA,EMMANUEL,,,PDPLBN,17034
REGION VI,GUIMARAS,SAN LORENZO,,MAYOR,"GAJO, NINFA",GAJO,NINFA,,,PDPLBN,9344
REGION VI,GUIMARAS,SIBUNAG,,MAYOR,"VILCHES, ANNABELLE",VILCHES,ANNABELLE,,,PDPLBN,7954
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,AGUINALDO,,MAYOR,"CHILAGAN, GASPAR JR.",CHILAGAN,GASPAR,JR.,,PFP,7913
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ALFONSO LISTA POTIA,,MAYOR,"ALIPIO, EDRALIN",ALIPIO,EDRALIN,,,LAKAS,5322
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,ASIPULO,,MAYOR,"DOMILOD, ARMAN",DOMILOD,ARMAN,,,IND,4355
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,BANAUE,,MAYOR,"DULAWAN, WES",DULAWAN,WES,,DOC,PDPLBN,3630
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HINGYON,,MAYOR,"LUGLUG, GERALDO",LUGLUG,GERALDO,,,PFP,4442
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,HUNGDUAN,,MAYOR,"DUMULAG, CASAN",DUMULAG,CASAN,,,IND,1614
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,KIANGAN,,MAYOR,"BULAYUNGAN, RALDIS ANDREI",BULAYUNGAN,RALDIS,ANDREI,,IND,4744
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAGAWE,,MAYOR,"HABAWEL, MARTIN JR.",HABAWEL,MARTIN,JR.,,PFP,8020
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAMUT,,MAYOR,"BUYAGAWAN, MARIANO JR.",BUYAGAWAN,MARIANO,JR.,,PFP,9947
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,MAYOYAO,,MAYOR,"PADCHANAN, JIMMY JR.",PADCHANAN,JIMMY,JR.,,NUP,3405
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,TINOC,,MAYOR,"BENITO, SAMSON",BENITO,SAMSON,,,PFP,4322
REGION I,ILOCOS NORTE,ADAMS,,MAYOR,"DUPAGEN, ROSALIA",DUPAGEN,ROSALIA,,,NP,740
REGION I,ILOCOS NORTE,BACARRA,,MAYOR,"DELA CRUZ, FRITZIE",DELA CRUZ,FRITZIE,,,NP,11391
REGION I,ILOCOS NORTE,BADOC,,MAYOR,"CAJIGAL, MAXIMO",CAJIGAL,MAXIMO,,,NP,12394
REGION I,ILOCOS NORTE,BANGUI,,MAYOR,"CIMATU, FIDEL JR.",CIMATU,FIDEL,JR.,,NP,5867
REGION I,ILOCOS NORTE,BANNA ESPIRITU,,MAYOR,"ABADILLA, CARLITO II",ABADILLA,CARLITO,II,,NP,9053
REGION I,ILOCOS NORTE,BATAC,,MAYOR,"CHUA, ALBERT",CHUA,ALBERT,,,NP,20878
REGION I,ILOCOS NORTE,BURGOS,,MAYOR,"GARCIA, CRESCENTE",GARCIA,CRESCENTE,,,NP,4357
REGION I,ILOCOS NORTE,CARASI,,MAYOR,"GASPAR, RENE",GASPAR,RENE,,,NP,878
REGION I,ILOCOS NORTE,CURRIMAO,,MAYOR,"QUILALA, EDWARD",QUILALA,EDWARD,,,LDP,4088
REGION I,ILOCOS NORTE,DINGRAS,,MAYOR,"SAGUID, JOEFREY",SAGUID,JOEFREY,,,NP,15368
REGION I,ILOCOS NORTE,DUMALNEG,,MAYOR,"ESPIRITU, LAIRVEE",ESPIRITU,LAIRVEE,,,NP,1402
REGION I,ILOCOS NORTE,LAOAG,,MAYOR,"KEON, MICHAEL MARCOS",KEON,MICHAEL,MARCOS,,NP,29679
REGION I,ILOCOS NORTE,MARCOS,,MAYOR,"MARIANO, TONY",MARIANO,TONY,,,NP,7140
REGION I,ILOCOS NORTE,NUEVA ERA,,MAYOR,"GARVIDA, ALDRIN",GARVIDA,ALDRIN,,,NP,4058
REGION I,ILOCOS NORTE,PAGUDPUD,,MAYOR,"BENEMERITO, RAFAEL RALPH",BENEMERITO,RAFAEL,RALPH,,IND,6805
REGION I,ILOCOS NORTE,PAOAY,,MAYOR,"GALANO, JESSIE",GALANO,JESSIE,,,KBL,8462
REGION I,ILOCOS NORTE,PASUQUIN,,MAYOR,"AGUINALDO, FERDINAND",AGUINALDO,FERDINAND,,,KBL,10228
REGION I,ILOCOS NORTE,PIDDIG,,MAYOR,"GUILLEN, EDDIE",GUILLEN,EDDIE,,,NP,7610
REGION I,ILOCOS NORTE,PINILI,,MAYOR,"LABASAN, ROMMEL",LABASAN,ROMMEL,,,NP,6022
REGION I,ILOCOS NORTE,SAN NICOLAS,,MAYOR,"VALDEZ, ALFREDO JR.",VALDEZ,ALFREDO,JR.,,IND,14248
REGION I,ILOCOS NORTE,SARRAT,,MAYOR,"MEDRANO, REMIGIO",MEDRANO,REMIGIO,,,NP,9870
REGION I,ILOCOS NORTE,SOLSONA,,MAYOR,"DE LARA, JOSEPH",DE LARA,JOSEPH,,,BGMBYN,7780
REGION I,ILOCOS NORTE,VINTAR,,MAYOR,"FORONDA, LARISA",FORONDA,LARISA,,,KBL,12483
REGION I,ILOCOS SUR,ALILEM,,MAYOR,"SUMABAT, VELMOR",SUMABAT,VELMOR,,,BILEG,2842
REGION I,ILOCOS SUR,BANAYOYO,,MAYOR,"GALANGA, VIRGILIO",GALANGA,VIRGILIO,,,BILEG,4023
REGION I,ILOCOS SUR,BANTAY,,MAYOR,"PARILLA, SAMUEL",PARILLA,SAMUEL,,,BILEG,14438
REGION I,ILOCOS SUR,BURGOS,,MAYOR,"ESCOBAR, NATHANIEL",ESCOBAR,NATHANIEL,,,BILEG,4416
REGION I,ILOCOS SUR,CABUGAO,,MAYOR,"COBANGBANG, EDIBOY",COBANGBANG,EDIBOY,,,BILEG,11882
REGION I,ILOCOS SUR,CANDON,,MAYOR,"SINGSON, ERICSON",SINGSON,ERICSON,,,BILEG,25978
REGION I,ILOCOS SUR,CAOAYAN,,MAYOR,"GOULART, GERMY",GOULART,GERMY,,,BILEG,9311
REGION I,ILOCOS SUR,CERVANTES,,MAYOR,"MAGGAY, PABY",MAGGAY,PABY,,,BILEG,7450
REGION I,ILOCOS SUR,GALIMUYOD,,MAYOR,"BALINGSAT, JESSIE",BALINGSAT,JESSIE,,,BILEG,3556
REGION I,ILOCOS SUR,GREGORIO DEL PILAR CONCEPCION,,MAYOR,"GALLARDO, HENRY",GALLARDO,HENRY,,,BILEG,1655
REGION I,ILOCOS SUR,LIDLIDDA,,MAYOR,"TOMAS, SHERWIN",TOMAS,SHERWIN,,,NPC,1285
REGION I,ILOCOS SUR,MAGSINGAL,,MAYOR,"FAVIS, VICTORIA INA",FAVIS,VICTORIA,INA,,BILEG,13118
REGION I,ILOCOS SUR,NAGBUKEL,,MAYOR,"CABRERA, AMALIA",CABRERA,AMALIA,,,BILEG,2928
REGION I,ILOCOS SUR,NARVACAN,,MAYOR,"SINGSON, CHAVIT",SINGSON,CHAVIT,,,BILEG,16551
REGION I,ILOCOS SUR,QUIRINO ANGKAKI,,MAYOR,"NIMO, ALLEN JR.",NIMO,ALLEN,JR.,,BILEG,2726
REGION I,ILOCOS SUR,SALCEDO BAUGEN,,MAYOR,"GIRONELLA, LEOPOLDO JR.",GIRONELLA,LEOPOLDO,JR.,,BILEG,5824
REGION I,ILOCOS SUR,SAN EMILIO,,MAYOR,"BRAGADO, JOEY",BRAGADO,JOEY,,,BILEG,2155
REGION I,ILOCOS SUR,SAN ESTEBAN,,MAYOR,"ELAYDO, RAY II",ELAYDO,RAY,II,,BILEG,4093
REGION I,ILOCOS SUR,SAN ILDEFONSO,,MAYOR,"PURISIMA, BASI",PURISIMA,BASI,,,BILEG,3822
REGION I,ILOCOS SUR,SAN JUAN LAPOG,,MAYOR,"SARMIENTO, ELAINE",SARMIENTO,ELAINE,,,BILEG,13499
REGION I,ILOCOS SUR,SAN VICENTE,,MAYOR,"TABANDA, JOSE III",TABANDA,JOSE,III,,BILEG,6022
REGION I,ILOCOS SUR,SANTA,,MAYOR,"BUENO, JESUS JR.",BUENO,JESUS,JR.,,BILEG,7069
REGION I,ILOCOS SUR,SANTA CATALINA,,MAYOR,"RAPANUT, EDGAR",RAPANUT,EDGAR,,,BILEG,5443
REGION I,ILOCOS SUR,SANTA CRUZ,,MAYOR,"VALLE, TERESITA",VALLE,TERESITA,,,BILEG,16467
REGION I,ILOCOS SUR,SANTA LUCIA,,MAYOR,"VALDEZ, JOSEPH SIMON",VALDEZ,JOSEPH,SIMON,,PDPLBN,6352
REGION I,ILOCOS SUR,SANTA MARIA,,MAYOR,"CAMARILLO, BOY",CAMARILLO,BOY,,,BILEG,7500
REGION I,ILOCOS SUR,SANTIAGO,,MAYOR,"MIRANDA, JOSEFINO",MIRANDA,JOSEFINO,,,BILEG,5634
REGION I,ILOCOS SUR,SANTO DOMINGO,,MAYOR,"TADENA, FLORO",TADENA,FLORO,,,BILEG,13233
REGION I,ILOCOS SUR,SIGAY,,MAYOR,"PEREDO, CARLO",PEREDO,CARLO,,,BILEG,853
REGION I,ILOCOS SUR,SINAIT,,MAYOR,"GUZMAN, SHEE-AN",GUZMAN,SHEE-AN,,,BILEG,13077
REGION I,ILOCOS SUR,SUGPON,,MAYOR,"LAÑO, BONG",LAÑO,BONG,,,BILEG,1547
REGION I,ILOCOS SUR,SUYO,,MAYOR,"SUBAGAN, MARIO",SUBAGAN,MARIO,,,BILEG,3347
REGION I,ILOCOS SUR,TAGUDIN,,MAYOR,"VERZOSA, JUN",VERZOSA,JUN,,,PDPLBN,12313
REGION I,ILOCOS SUR,VIGAN,,MAYOR,"MEDINA, CARLO",MEDINA,CARLO,,,NP,21004
REGION VI,ILOILO,AJUY,,MAYOR,"ROJAS, JETT",ROJAS,JETT,,,NP,19996
REGION VI,ILOILO,ALIMODIAN,,MAYOR,"ALONSABE, CALAY",ALONSABE,CALAY,,,NP,17534
REGION VI,ILOILO,ANILAO,,MAYOR,"DEBUQUE, LEE ANN",DEBUQUE,LEE,ANN,,NP,13540
REGION VI,ILOILO,BADIANGAN,,MAYOR,"VILLA, SERAFIN JR.",VILLA,SERAFIN,JR.,,PDPLBN,8189
REGION VI,ILOILO,BALASAN,,MAYOR,"GANZON, MANUEL",GANZON,MANUEL,,,NP,14049
REGION VI,ILOILO,BANATE,,MAYOR,"CABANGAL, INSIK",CABANGAL,INSIK,,,NP,12137
REGION VI,ILOILO,BAROTAC NUEVO,,MAYOR,"BIRON, BP",BIRON,BP,,,NP,24643
REGION VI,ILOILO,BAROTAC VIEJO,,MAYOR,"TUPAS, BONGBONG",TUPAS,BONGBONG,,,NP,17568
REGION VI,ILOILO,BATAD,,MAYOR,"ALARCON, ELVIRA",ALARCON,ELVIRA,,,PDPLBN,4864
REGION VI,ILOILO,BINGAWAN,,MAYOR,"PALABRICA, MARK",PALABRICA,MARK,,,PDPLBN,5391
REGION VI,ILOILO,CABATUAN,,MAYOR,"CASPE, RONILO",CASPE,RONILO,,,PDPLBN,21681
REGION VI,ILOILO,CALINOG,,MAYOR,"CALVO, TO ICO",CALVO,TO,ICO,,NP,9578
REGION VI,ILOILO,CARLES,,MAYOR,"BETITA, SIEGFREDO",BETITA,SIEGFREDO,,,NP,15474
REGION VI,ILOILO,CONCEPCION,,MAYOR,"BANIAS, DOK",BANIAS,DOK,,,PDPLBN,10106
REGION VI,ILOILO,DINGLE,,MAYOR,"PALABRICA, RUFINO III",PALABRICA,RUFINO,III,,NP,14053
REGION VI,ILOILO,DUENAS,,MAYOR,"PELOPERO, MAMERTO III",PELOPERO,MAMERTO,III,,NP,13162
REGION VI,ILOILO,DUMANGAS,,MAYOR,"GOLEZ, ONAL",GOLEZ,ONAL,,,NP,22470
REGION VI,ILOILO,ESTANCIA,,MAYOR,"REQUINTO, NENENG MELINA",REQUINTO,NENENG,MELINA,,NP,13266
REGION VI,ILOILO,GUIMBAL,,MAYOR,"GARIN, OCA",GARIN,OCA,,,NP,15994
REGION VI,ILOILO,IGBARAS,,MAYOR,"ESMERALDA, JAMES",ESMERALDA,JAMES,,,NP,9042
REGION VI,ILOILO,ILOILO,,MAYOR,"TREÑAS, JERRY",TREÑAS,JERRY,,,NUP,134143
REGION VI,ILOILO,JANIUAY,,MAYOR,"LOCSIN, FRANKIE",LOCSIN,FRANKIE,,,NP,11383
REGION VI,ILOILO,LAMBUNAO,,MAYOR,"GONZALES, REYNOR",GONZALES,REYNOR,,,PDPLBN,17470
REGION VI,ILOILO,LEGANES,,MAYOR,"JAEN, JUNJUN",JAEN,JUNJUN,,,NP,10224
REGION VI,ILOILO,LEMERY,,MAYOR,"VILLEGAS, OSCAR JR.",VILLEGAS,OSCAR,JR.,,NP,8582
REGION VI,ILOILO,LEON,,MAYOR,"CABANA, MALIN",CABANA,MALIN,,,NP,20017
REGION VI,ILOILO,MAASIN,,MAYOR,"AMBOY, ANSING FRANCIS",AMBOY,ANSING,FRANCIS,,NP,10061
REGION VI,ILOILO,MIAGAO,,MAYOR,"NAPULAN, MAC",NAPULAN,MAC,,DOC,NP,25088
REGION VI,ILOILO,MINA,,MAYOR,"GRABATO, REY",GRABATO,REY,,,PDPLBN,10167
REGION VI,ILOILO,NEW LUCENA,,MAYOR,"MONDEJAR, LIECEL",MONDEJAR,LIECEL,,,UNA,6997
REGION VI,ILOILO,OTON,,MAYOR,"FLORES, CARINA",FLORES,CARINA,,,NP,25162
REGION VI,ILOILO,PASSI,,MAYOR,"PALMARES, STEPHEN",PALMARES,STEPHEN,,ATTY.,NP,32601
REGION VI,ILOILO,PAVIA,,MAYOR,"GORRICETA, LUIGI",GORRICETA,LUIGI,,,NP,14826
REGION VI,ILOILO,POTOTAN,,MAYOR,"LAZARO, ADI",LAZARO,ADI,,,NP,16719
REGION VI,ILOILO,SAN DIONISIO,,MAYOR,"VILLANUEVA, LARRY",VILLANUEVA,LARRY,,,NP,10405
REGION VI,ILOILO,SAN ENRIQUE,,MAYOR,"FERNANDEZ, TRIXIE",FERNANDEZ,TRIXIE,,,NP,14970
REGION VI,ILOILO,SAN JOAQUIN,,MAYOR,"GARIN, NINFA",GARIN,NINFA,,,NP,20447
REGION VI,ILOILO,SAN MIGUEL,,MAYOR,"GORRICETA, MARINA",GORRICETA,MARINA,,,NP,10990
REGION VI,ILOILO,SAN RAFAEL,,MAYOR,"BELLEZA, BERT",BELLEZA,BERT,,,NP,5563
REGION VI,ILOILO,SANTA BARBARA,,MAYOR,"SOMO, REMA",SOMO,REMA,,,NP,17284
REGION VI,ILOILO,SARA,,MAYOR,"AYING, GENERAL",AYING,GENERAL,,,PDPLBN,13739
REGION VI,ILOILO,TIGBAUAN,,MAYOR,"ALQUISADA, SUZETTE",ALQUISADA,SUZETTE,,,NP,23482
REGION VI,ILOILO,TUBUNGAN,,MAYOR,"TACSAGON, ROQUITO",TACSAGON,ROQUITO,,,NP,6017
REGION VI,ILOILO,ZARRAGA,,MAYOR,"TARROSA, JOHN",TARROSA,JOHN,,,NP,9537
REGION II,ISABELA,ALICIA,,MAYOR,"ALEJANDRO, JOEL",ALEJANDRO,JOEL,,ATTY.,NPC,21739
REGION II,ISABELA,ANGADANAN,,MAYOR,"PANGANIBAN, JOELLE",PANGANIBAN,JOELLE,,,NPC,15003
REGION II,ISABELA,AURORA,,MAYOR,"UY, JOSEPH CHRISTIAN",UY,JOSEPH,CHRISTIAN,,PFP,14699
REGION II,ISABELA,BENITO SOLIVEN,,MAYOR,"LUNGAN, ROBERT",LUNGAN,ROBERT,,,NP,11596
REGION II,ISABELA,BURGOS,,MAYOR,"UY, KERVIN FRANCIS",UY,KERVIN,FRANCIS,,PFP,10118
REGION II,ISABELA,CABAGAN,,MAYOR,"MAMAUAG, CHRISTOPHER",MAMAUAG,CHRISTOPHER,,,PDPLBN,16648
REGION II,ISABELA,CABATUAN,,MAYOR,"UY, CHARLTON",UY,CHARLTON,,,PDPLBN,14977
REGION II,ISABELA,CAUAYAN,,MAYOR,"DY, BERNARD",DY,BERNARD,,,LDP,54516
REGION II,ISABELA,CORDON,,MAYOR,"ZUNIEGA, LYNN",ZUNIEGA,LYNN,,,PDPLBN,13220
REGION II,ISABELA,DELFIN ALBANO MAGSAYSAY,,MAYOR,"CO, ARNOLD",CO,ARNOLD,,,PDPLBN,11140
REGION II,ISABELA,DINAPIGUE,,MAYOR,"DERIJE, REYNALDO",DERIJE,REYNALDO,,,NPC,2121
