region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"NIQUIA, DONDON",NIQUIA,DONDON,,ATTY,NPC,61648
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"BERIONG, DANTE",BERIONG,DANTE,,,IND,50557
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"PICCIO, VINCENT III",PICCIO,VINCENT,III,,AKSYON,50315
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"TUBIANOSA, BERNS",TUBIANOSA,BERNS,,DOC,AKSYON,46278
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"CORVERA, NANDING",CORVERA,NANDING,,,NP,42575
REGION VI,ANTIQUE,,FIRST,PROVINCIAL BOARD MEMBER,"FAJARDO, ADE SANTILLAN",FAJARDO,ADE,SANTILLAN,,LP,39880
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"DIMAMAY, MILAY",DIMAMAY,MILAY,,,IND,83842
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"RECOPUERTO, BABY GAS",RECOPUERTO,BABY,GAS,,NUP,53587
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"PALACIOS, SUEKI",PALACIOS,SUEKI,,,NUP,49152
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALOJIPAN, KAPNONONG",ALOJIPAN,KAPNONONG,,,NUP,47293
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"ALAMIS, NOEL",ALAMIS,NOEL,,,NP,46350
REGION VI,ANTIQUE,,SECOND,PROVINCIAL BOARD MEMBER,"SANTILLAN, BOBOT",SANTILLAN,BOBOT,,,NUP,35848
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"BETAT, ALISON",BETAT,ALISON,,,NPC,20076
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"LABUENG, JUN",LABUENG,JUN,,,NPC,20015
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"AGNAS-REAL, IYING",AGNAS-REAL,IYING,,,LAKAS,19621
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,FIRST,PROVINCIAL BOARD MEMBER,"TALATTAG, VINCENT",TALATTAG,VINCENT,,,NPC,19464
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"BANGSIL, JOSIE",BANGSIL,JOSIE,,,NPC,20729
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"BALLESTEROS, MYLA",BALLESTEROS,MYLA,,,LAKAS,19265
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"PASCUA, HECTOR REUEL",PASCUA,HECTOR,REUEL,,NPC,18683
CORDILLERA ADMINISTRATIVE REGION,APAYAO,,SECOND,PROVINCIAL BOARD MEMBER,"LAOAT, RICKY",LAOAT,RICKY,,,LAKAS,15515
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"ANGARA, PATRICK",ANGARA,PATRICK,,ATTY.,LDP,47737
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"ONG, BOBONG",ONG,BOBONG,,,LDP,43972
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"GALBAN, JAKE",GALBAN,JAKE,,CAPT,LDP,40986
REGION III,AURORA,,FIRST,PROVINCIAL BOARD MEMBER,"PALMERO, DOKTORA NORMA",PALMERO,DOKTORA,NORMA,,LDP,36397
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"TOLENTINO, YAM",TOLENTINO,YAM,,,LDP,23584
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"AMANSEC, MENARD",AMANSEC,MENARD,,,LDP,20703
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"ARAÑA, JENNIFER",ARAÑA,JENNIFER,,,PFP,20692
REGION III,AURORA,,SECOND,PROVINCIAL BOARD MEMBER,"TABLANG, ENA",TABLANG,ENA,,,IND,17720
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"SALAIN, NASSER",SALAIN,NASSER,,,PFP,65141
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"ISMAEL, ALLET",ISMAEL,ALLET,,,PFP,56426
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"HATAMAN, AMIN",HATAMAN,AMIN,,,BUP,49987
BARMM,BASILAN,,FIRST,PROVINCIAL BOARD MEMBER,"JAAFAR, FAIGDAR",JAAFAR,FAIGDAR,,,BUP,47836
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ASARUL, MIKO",ASARUL,MIKO,,,PFP,89913
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"ISTARUL, NUR-KHAN",ISTARUL,NUR-KHAN,,,PFP,89627
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"SAKKALAHUL, KEEMHAR JAY",SAKKALAHUL,KEEMHAR,JAY,,PFP,88586
BARMM,BASILAN,,SECOND,PROVINCIAL BOARD MEMBER,"HANTIAN, RONIE",HANTIAN,RONIE,,,BUP,83583
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"GAZA, JOMAR",GAZA,JOMAR,,ATTY.,PFP,77731
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"SERRANO, MYLENE",SERRANO,MYLENE,,,NP,71378
REGION III,BATAAN,,FIRST,PROVINCIAL BOARD MEMBER,"GALICIA, BONG",GALICIA,BONG,,DOC,PFP,66106
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"ROQUE, IYA",ROQUE,IYA,,,NUP,116405
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"VALDECAÑAS, NOEL",VALDECAÑAS,NOEL,,,PFP,101538
REGION III,BATAAN,,SECOND,PROVINCIAL BOARD MEMBER,"BALUYOT, VIC",BALUYOT,VIC,,,PFP,101279
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, POPOY",DEL ROSARIO,POPOY,,,PFP,109171
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"SUNGA, ANGEL",SUNGA,ANGEL,,,NP,99286
REGION III,BATAAN,,THIRD,PROVINCIAL BOARD MEMBER,"ESTANISLAO, DOCTOR JORGE",ESTANISLAO,DOCTOR,JORGE,,NUP,96947
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"NICOLAS, ROEL",NICOLAS,ROEL,,,LP,4165
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"VIOLA, ANN",VIOLA,ANN,,,LP,3982
REGION II,BATANES,,FIRST,PROVINCIAL BOARD MEMBER,"CASTILLO, PIPIN",CASTILLO,PIPIN,,,PFP,3156
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"HOSTALLERO, LEONARDO",HOSTALLERO,LEONARDO,,,PFP,2072
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"GONZALES, CLEO",GONZALES,CLEO,,,IND,1964
REGION II,BATANES,,SECOND,PROVINCIAL BOARD MEMBER,"PERALTA, BYRON",PERALTA,BYRON,,,NPC,1589
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"BERBERABE, JUN",BERBERABE,JUN,,DOC,NP,145778
REGION IV A,BATANGAS,,FIFTH,PROVINCIAL BOARD MEMBER,"BLANCO, HAMILTON",BLANCO,HAMILTON,,,NP,101753
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"SANTOS, DOK ROSALES",SANTOS,DOK,ROSALES,,NP,150934
REGION IV A,BATANGAS,,FIRST,PROVINCIAL BOARD MEMBER,"BAUSAS, ARMIE",BAUSAS,ARMIE,,,NP,133519
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"MENDOZA, MARCUS",MENDOZA,MARCUS,,,NPC,126139
REGION IV A,BATANGAS,,FOURTH,PROVINCIAL BOARD MEMBER,"VIDAL, MELVIN",VIDAL,MELVIN,,,IND,106257
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"ABU-REYES, DRA. REINA",ABU-REYES,DRA.,REINA,,NP,86228
REGION IV A,BATANGAS,,SECOND,PROVINCIAL BOARD MEMBER,"RIVERA, JENTLY",RIVERA,JENTLY,,,NP,72470
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"MENDOZA, BIBONG",MENDOZA,BIBONG,,,NP,146393
REGION IV A,BATANGAS,,SIXTH,PROVINCIAL BOARD MEMBER,"GOZOS, JUN-JUN",GOZOS,JUN-JUN,,,NP,130515
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"CORONA, FRED",CORONA,FRED,,,NP,223928
REGION IV A,BATANGAS,,THIRD,PROVINCIAL BOARD MEMBER,"BALBA, RUDY",BALBA,RUDY,,,NP,163464
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"FIANZA, SANDER",FIANZA,SANDER,,,LAKAS,36154
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"AMUASEN, JOHANNES",AMUASEN,JOHANNES,,,LAKAS,34694
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"MOLINTAS, CHARMAINE",MOLINTAS,CHARMAINE,,,LAKAS,31922
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"WALES, THOMAS JR.",WALES,THOMAS,JR.,,UBP,31289
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,FIRST,PROVINCIAL BOARD MEMBER,"NAZARRO, MYRNA",NAZARRO,MYRNA,,,PFP,24317
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"TINDA-AN, RUBEN",TINDA-AN,RUBEN,,,LAKAS,67731
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"SALDA, ROMEO",SALDA,ROMEO,,,LAKAS,63802
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"FERMIN, MANNY",FERMIN,MANNY,,,LAKAS,63405
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"LAURO, ARMANDO",LAURO,ARMANDO,,,LAKAS,59379
CORDILLERA ADMINISTRATIVE REGION,BENGUET,,SECOND,PROVINCIAL BOARD MEMBER,"CAMSOL, NEPTALI",CAMSOL,NEPTALI,,,LAKAS,57547
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CANEJA, KOKOY",CANEJA,KOKOY,,,LAKAS,25762
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CURSO-ROA, LUCILLE",CURSO-ROA,LUCILLE,,,NP,21286
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"CASAS, MIGUEL JR.",CASAS,MIGUEL,JR.,,NP,17745
REGION VIII,BILIRAN,,FIRST,PROVINCIAL BOARD MEMBER,"RUBI, MANOLO",RUBI,MANOLO,,,LAKAS,14522
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"CHAN, CHARLIE",CHAN,CHARLIE,,,LAKAS,20141
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"TUBIS, ALLAN PAUL",TUBIS,ALLAN,PAUL,,NP,18533
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"PEÑAFLOR, NILO",PEÑAFLOR,NILO,,,NP,17779
REGION VIII,BILIRAN,,SECOND,PROVINCIAL BOARD MEMBER,"REVELDEZ, LORENZO JR.",REVELDEZ,LORENZO,JR.,,IND,11609
REGION VII,BOHOL,,FIRST,PROVINCIAL BOARD MEMBER,"LAGUNAY, NANAY LUCILLE",LAGUNAY,NANAY,LUCILLE,,PFP,118275
REGION VII,BOHOL,,SECOND,PROVINCIAL BOARD MEMBER,"VILLAMOR, JAMIE AUMENTADO",VILLAMOR,JAMIE,AUMENTADO,,PFP,153122
REGION VII,BOHOL,,THIRD,PROVINCIAL BOARD MEMBER,"BAJA, TITA",BAJA,TITA,,,NP,167099
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ALBARECE, JONG",ALBARECE,JONG,,,BPP,93235
REGION X,BUKIDNON,,FIRST,PROVINCIAL BOARD MEMBER,"ONAHON, ELIEZER",ONAHON,ELIEZER,,,BPP,71831
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"PEPITO, RJ",PEPITO,RJ,,DOC.,BPP,78877
REGION X,BUKIDNON,,FOURTH,PROVINCIAL BOARD MEMBER,"GARCIA, BABBA",GARCIA,BABBA,,ATTY,BPP,65106
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"DINLAYAN, ANG KUYA MARLON",DINLAYAN,ANG,KUYA MARLON,,BPP,105162
REGION X,BUKIDNON,,SECOND,PROVINCIAL BOARD MEMBER,"MONSANTO, HOLLIS",MONSANTO,HOLLIS,,,BPP,81414
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"CASINABE, BING-BING",CASINABE,BING-BING,,,BPP,127589
REGION X,BUKIDNON,,THIRD,PROVINCIAL BOARD MEMBER,"PALMADA, JOSEPH",PALMADA,JOSEPH,,,BPP,115870
REGION III,BULACAN,,FIFTH,PROVINCIAL BOARD MEMBER,"ROQUE, RICKY",ROQUE,RICKY,,,NUP,139505
REGION III,BULACAN,,FIRST,PROVINCIAL BOARD MEMBER,"AQUINO, NINONG MICHAEL",AQUINO,NINONG,MICHAEL,,NUP,126653
REGION III,BULACAN,,FOURTH,PROVINCIAL BOARD MEMBER,"HERNANDEZ, KAT",HERNANDEZ,KAT,,,PFP,123412
REGION III,BULACAN,,LONE,PROVINCIAL BOARD MEMBER,"DELOS SANTOS, JON-JON",DELOS SANTOS,JON-JON,,,NUP,150327
REGION III,BULACAN,,SECOND,PROVINCIAL BOARD MEMBER,"DELA CRUZ, PECHAY",DELA CRUZ,PECHAY,,,NUP,99290
REGION III,BULACAN,,SIXTH,PROVINCIAL BOARD MEMBER,"DE GUZMAN, JAY",DE GUZMAN,JAY,,,LAKAS,112752
REGION III,BULACAN,,THIRD,PROVINCIAL BOARD MEMBER,"MARIANO, AYE",MARIANO,AYE,,,NUP,120479
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"RETOMA, WENG",RETOMA,WENG,,,LAKAS,97230
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"PONCE, KAMILLE",PONCE,KAMILLE,,,LAKAS,87057
REGION II,CAGAYAN,,FIRST,PROVINCIAL BOARD MEMBER,"GARCIA, ROMEO",GARCIA,ROMEO,,,NP,80533
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"URSULUM, RANDY",URSULUM,RANDY,,,LAKAS,98159
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"TIMBAS, ALNIÑOSON KEVIN",TIMBAS,ALNIÑOSON,KEVIN,,LAKAS,69762
REGION II,CAGAYAN,,SECOND,PROVINCIAL BOARD MEMBER,"VILORIA, VILMER",VILORIA,VILMER,,,LAKAS,68894
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"PONCE, AJ",PONCE,AJ,,,LAKAS,117055
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"CARONAN, JOJO",CARONAN,JOJO,,,NP,89092
REGION II,CAGAYAN,,THIRD,PROVINCIAL BOARD MEMBER,"DE ASIS, ROMAR",DE ASIS,ROMAR,,,NP,82879
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"DE LIMA, LUKAD",DE LIMA,LUKAD,,,PFP,81319
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"OCO, WINNIE",OCO,WINNIE,,,PFP,67512
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"CANLAS, MIKE",CANLAS,MIKE,,,PFP,66292
REGION V,CAMARINES NORTE,,FIRST,PROVINCIAL BOARD MEMBER,"ENOVA, JUNJUN",ENOVA,JUNJUN,,,NPC,59872
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"RIEL, KUYATOL",RIEL,KUYATOL,,,PFP,89161
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"BALANE, NOL",BALANE,NOL,,,PFP,64216
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"PIMENTEL, JONAH",PIMENTEL,JONAH,,,NP,63479
REGION V,CAMARINES NORTE,,SECOND,PROVINCIAL BOARD MEMBER,"GACHE, POL",GACHE,POL,,,PFP,60252
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"OÑATE, DONNA",OÑATE,DONNA,,,NUP,136113
REGION V,CAMARINES SUR,,FIFTH,PROVINCIAL BOARD MEMBER,"NOBLE, SHAI",NOBLE,SHAI,,ATTY.,NUP,131598
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"SEÑAR, WARREN",SEÑAR,WARREN,,,NUP,60421
REGION V,CAMARINES SUR,,FIRST,PROVINCIAL BOARD MEMBER,"MATAMOROSA, BOBBY",MATAMOROSA,BOBBY,,,NPC,45786
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"PILAPIL, JJ",PILAPIL,JJ,,,NPC,115717
REGION V,CAMARINES SUR,,FOURTH,PROVINCIAL BOARD MEMBER,"LLAGUNO, AWEL",LLAGUNO,AWEL,,,NPC,110481
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"HERNANDEZ, ANGEL",HERNANDEZ,ANGEL,,DOC,NUP,99051
REGION V,CAMARINES SUR,,SECOND,PROVINCIAL BOARD MEMBER,"NOPRA, BOBOY",NOPRA,BOBOY,,,NUP,79389
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"SEÑAR, VANESSA",SEÑAR,VANESSA,,,NUP,91839
REGION V,CAMARINES SUR,,THIRD,PROVINCIAL BOARD MEMBER,"MANAOG, POL RAPADO",MANAOG,POL,RAPADO,,NUP,73644
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"BABANTO, SHELLA",BABANTO,SHELLA,,,PFP,25868
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"JANSOL, MARIVIC",JANSOL,MARIVIC,,,PFP,25163
REGION X,CAMIGUIN,,FIRST,PROVINCIAL BOARD MEMBER,"BOLLOZOS, LOUIS",BOLLOZOS,LOUIS,,,PFP,24679
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"PLANCO, BOYET",PLANCO,BOYET,,,PFP,15852
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"LOQUIAS, BEM-BEM",LOQUIAS,BEM-BEM,,,PFP,15806
REGION X,CAMIGUIN,,SECOND,PROVINCIAL BOARD MEMBER,"BAJENIO, WEBB",BAJENIO,WEBB,,,PFP,14816
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"ALMALBIS, GINGGING",ALMALBIS,GINGGING,,,1CAPIZ,123692
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"BILLONES, TAWI JR",BILLONES,TAWI,JR,,1CAPIZ,113551
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"IGNACIO, TRINA MARIE",IGNACIO,TRINA,MARIE,,1CAPIZ,101745
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"YAP, YAP",YAP,YAP,,DOC,1CAPIZ,94762
REGION VI,CAPIZ,,FIRST,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, PEPE",DEL ROSARIO,PEPE,,,PFP,93519
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"SAN FELIX, INDAY",SAN FELIX,INDAY,,,1CAPIZ,114386
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"CRUZ-AM, CLEAN",CRUZ-AM,CLEAN,,MR.,1CAPIZ,100801
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"FUNDAL, AYING",FUNDAL,AYING,,,1CAPIZ,100766
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"ARDIVILLA, DOK GILBERT",ARDIVILLA,DOK,GILBERT,,1CAPIZ,96202
REGION VI,CAPIZ,,SECOND,PROVINCIAL BOARD MEMBER,"FECUNDO, CECILIO",FECUNDO,CECILIO,,,1CAPIZ,91271
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,ZAFE,ZAFE,,,DOC,LAKAS,54332
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"GIANAN, FRED",GIANAN,FRED,,,LAKAS,51665
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"FRANCISCO, SONNY",FRANCISCO,SONNY,,,LAKAS,46901
REGION V,CATANDUANES,,FIRST,PROVINCIAL BOARD MEMBER,"ALBANIEL, BOBOY",ALBANIEL,BOBOY,,,LAKAS,40916
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TANAEL, EDWIN",TANAEL,EDWIN,,,LAKAS,41990
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"TEMPLONUEVO, BOLOTOY",TEMPLONUEVO,BOLOTOY,,,NPC,40138
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"BALIDOY, BOY",BALIDOY,BOY,,,LAKAS,38049
REGION V,CATANDUANES,,SECOND,PROVINCIAL BOARD MEMBER,"VERGARA, DEAN",VERGARA,DEAN,,,LAKAS,34487
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"MALIGAYA, JASMIN",MALIGAYA,JASMIN,,,NPC,132723
REGION IV A,CAVITE,,EIGHTH,PROVINCIAL BOARD MEMBER,"NAZARENO, AIMEE",NAZARENO,AIMEE,,,NUP,97793
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"BELAMIDE, AIDEL",BELAMIDE,AIDEL,,,NUP,139970
REGION IV A,CAVITE,,FIFTH,PROVINCIAL BOARD MEMBER,"REYES, IVEE",REYES,IVEE,,,NUP,139414
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"ENRIQUEZ, ROMEL",ENRIQUEZ,ROMEL,,,LAKAS,109098
REGION IV A,CAVITE,,FIRST,PROVINCIAL BOARD MEMBER,"GANDIA, JYGS",GANDIA,JYGS,,,LAKAS,97945
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"AUSTRIA, NICKOL",AUSTRIA,NICKOL,,,NUP,191691
REGION IV A,CAVITE,,FOURTH,PROVINCIAL BOARD MEMBER,"DELA CUESTA, JUN",DELA CUESTA,JUN,,,NUP,151960
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"MALVAR, EDWIN",MALVAR,EDWIN,,,LAKAS,122888
REGION IV A,CAVITE,,SECOND,PROVINCIAL BOARD MEMBER,"PAGULAYAN, ALDE",PAGULAYAN,ALDE,,,LAKAS,100995
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"ANACAN, ALDRIN",ANACAN,ALDRIN,,,NUP,135998
REGION IV A,CAVITE,,SEVENTH,PROVINCIAL BOARD MEMBER,"DEL ROSARIO, CAMILLE",DEL ROSARIO,CAMILLE,,,AKSYON,119202
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"SALAZAR, KERBY",SALAZAR,KERBY,,,NUP,97802
REGION IV A,CAVITE,,SIXTH,PROVINCIAL BOARD MEMBER,"SISON, MORIT",SISON,MORIT,,,NUP,94493
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"CANTIMBUHAN, ONY",CANTIMBUHAN,ONY,,,NUP,112747
REGION IV A,CAVITE,,THIRD,PROVINCIAL BOARD MEMBER,"JARO, LLOYD",JARO,LLOYD,,,NUP,112485
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"DUTERTE, RED",DUTERTE,RED,,,1CEBU,200271
REGION VII,CEBU,,FIFTH,PROVINCIAL BOARD MEMBER,"VILLAMOR, MIKE",VILLAMOR,MIKE,,,1CEBU,156605
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"BACALTOS, JOJO",BACALTOS,JOJO,,,NP,209375
REGION VII,CEBU,,FIRST,PROVINCIAL BOARD MEMBER,"RELUYA, LAKAMBINI",RELUYA,LAKAMBINI,,,NP,139680
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"SHIMURA, KERRIE",SHIMURA,KERRIE,,,1CEBU,164718
REGION VII,CEBU,,FOURTH,PROVINCIAL BOARD MEMBER,"MONDIGO, NELSON",MONDIGO,NELSON,,,1CEBU,94032
REGION VII,CEBU,,LONE,PROVINCIAL BOARD MEMBER,"SANCHEZ, MALCOLM",SANCHEZ,MALCOLM,,,1CEBU,107453
REGION VII,CEBU,,LONE,PROVINCIAL BOARD MEMBER,"SENO, OLIN",SENO,OLIN,,,LAKAS,97921
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"CAMINERO, STANLEY",CAMINERO,STANLEY,,DOC,1CEBU,92958
REGION VII,CEBU,,SECOND,PROVINCIAL BOARD MEMBER,"CALDERON, RAYMOND",CALDERON,RAYMOND,,,1CEBU,66252
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"ROZGONI, LINGLING",ROZGONI,LINGLING,,,1CEBU,66367
REGION VII,CEBU,,SEVENTH,PROVINCIAL BOARD MEMBER,"BARICUATRO, SARSI",BARICUATRO,SARSI,,,1CEBU,65411
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"LAGON, LARENZ",LAGON,LARENZ,,,1CEBU,87744
REGION VII,CEBU,,SIXTH,PROVINCIAL BOARD MEMBER,"OUANO, ALFIE",OUANO,ALFIE,,,LAKAS,57978
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"COROMINAS, OLOY",COROMINAS,OLOY,,,1CEBU,127330
REGION VII,CEBU,,THIRD,PROVINCIAL BOARD MEMBER,"BORGONIA, JIEMBO",BORGONIA,JIEMBO,,ATTY.,1CEBU,123803
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"MACASARTE, NENENG",MACASARTE,NENENG,,,LAKAS,114154
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"ANTAO, SITTIE ELJORIE",ANTAO,SITTIE,ELJORIE,,NP,102973
REGION XII,COTABATO,,FIRST,PROVINCIAL BOARD MEMBER,"CABAYA, BM ROSE",CABAYA,BM,ROSE,,LAKAS,102100
